trial,generation,bestSize,runtime,profit,distance,structureDistance,plan,init,buildProb,runtimeKill,scenario,averageSize
1,8,18,46453,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,29.0
1,9,18,52688,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,29.0
1,10,18,56859,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,28.0
1,11,18,52824,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,26.0
1,12,18,60830,5.058672189168004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,13,18,70858,5.058672189168004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,23.0
1,14,18,68588,5.058672189168004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,23.0
1,15,18,72307,5.058672189168004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,23.0
1,16,19,84491,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,17,19,105539,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,18,19,115765,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,23.0
1,19,19,107539,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,23.0
1,20,19,116834,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,21,20,107740,5.115871546449003E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,22,20,116136,5.115871546449003E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,24.0
1,23,20,142272,5.124761362344004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,25.0
1,24,20,162205,5.124761362344004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,26.0
1,25,20,169238,5.124761362344004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,26.0
1,26,20,142386,5.124761362344004E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,27.0
1,27,19,168922,5.133264761688003E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,27.0
1,28,19,183441,5.133264761688003E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,27.0
1,29,20,206505,5.137193680005192E7,-1.0,-1.0,long,mutator,0.75,0.75,requestsfourserv,27.0
1,0,20,23607,3.781011631872458E7,-1.0,-1.0,long,mutator,0.9,0.75,requestsfourserv,21.0
1,0,6,126,2.5798976400000002E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,11.0
1,1,10,105,2.7922386000000007E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,11.0
1,2,10,134,4.1769008400000006E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,12.0
1,3,8,196,4.043965440000002E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,12.0
1,4,12,363,4.1769008400000006E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,14.0
1,5,12,560,4.331309483058902E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,16.0
1,6,12,811,4.442771640000003E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,17.0
1,7,12,1294,4.442771640000003E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,18.0
1,8,15,1914,4.575707040000003E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,20.0
1,9,15,2693,4.575707040000002E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,21.0
1,10,18,3060,4.575707040000002E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,23.0
1,11,16,4308,4.575707040000003E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,23.0
1,12,14,4567,4.662682779529793E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,24.0
1,13,19,6765,4.76735366152122E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,25.0
1,14,19,9154,4.76735366152122E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,25.0
1,15,19,9797,4.76735366152122E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,26.0
1,16,19,11643,4.76735366152122E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,27.0
1,17,20,14515,4.816350062718403E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,29.0
1,18,20,16373,4.836958556876983E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,32.0
1,19,20,21016,4.836958556876983E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,32.0
1,20,20,23916,4.8961355667184025E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,34.0
1,21,19,30536,4.922222367947063E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,35.0
1,22,20,34176,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,34.0
1,23,20,41211,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,35.0
1,24,20,47260,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,35.0
1,25,20,52017,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,34.0
1,26,20,55067,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,34.0
1,27,20,55389,4.927787778206804E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,34.0
1,28,20,62246,4.961200693329493E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,35.0
1,29,19,61856,5.017112477467925E7,-1.0,-1.0,scratch,scratch,0.0,0.75,requestsfourserv,35.0
1,0,12,4663,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,20.0
1,1,20,12184,4.21513780978694E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,2,20,28822,4.307536735425424E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,23.0
1,3,15,36231,4.4188520778984025E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,4,16,39546,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,5,16,39156,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,27.0
1,6,16,43420,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,27.0
1,7,16,45933,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,27.0
1,8,20,45985,4.931835777387339E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,9,20,96385,4.931835777387339E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,22.0
1,10,20,72983,4.931835777387339E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,20.0
1,11,16,88367,4.941071760000004E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,21.0
1,12,16,98828,4.941071760000004E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,21.0
1,13,19,119350,4.9685553090369634E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,22.0
1,14,20,135555,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,23.0
1,15,20,139751,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,24.0
1,16,20,155318,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,24.0
1,17,20,161366,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,18,20,193224,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,24.0
1,19,20,221134,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,20,20,268457,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,25.0
1,21,20,328538,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,24.0
1,22,20,409562,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,22.0
1,23,20,452208,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,22.0
1,24,20,455064,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,21.0
1,25,20,538759,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,20.0
1,26,20,494145,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,20.0
1,27,20,524419,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,19.0
1,28,20,506977,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,19.0
1,29,20,501664,5.155556426787338E7,-1.0,-1.0,long,trimmer,0.0,0.9,requestsfourserv,19.0
1,0,12,246,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,10.0
1,1,12,193,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,11.0
1,2,10,378,4.1106131400000006E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,13.0
1,3,15,1159,4.307943559990002E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,15.0
1,4,18,1682,4.465973736284162E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,16.0
1,5,19,2108,4.465973736284162E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,18.0
1,6,20,3021,4.7765190000000015E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,20.0
1,7,20,6363,4.7765190000000015E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,23.0
1,8,20,8252,4.7765190000000015E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,25.0
1,9,20,10517,4.7765190000000015E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,26.0
1,10,20,15880,4.851374707301232E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,26.0
1,11,20,20402,4.8547558914238885E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,25.0
1,12,16,26643,4.887916791245686E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,26.0
1,13,20,38070,4.888246740325502E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,27.0
1,14,20,53637,4.888246740325502E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,29.0
1,15,20,53168,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,29.0
1,16,20,61894,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,29.0
1,17,20,69296,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,29.0
1,18,20,62820,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,28.0
1,19,20,69660,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,28.0
1,20,20,70044,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,27.0
1,21,20,78020,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,26.0
1,22,20,78053,5.034287579160723E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,25.0
1,23,20,75001,5.031437966068014E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,24.0
1,24,20,82977,5.031437966068014E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,24.0
1,25,20,80535,5.031437966068014E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,24.0
1,26,20,83388,5.031437966068014E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,27.0
1,27,20,90658,5.031437966068014E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,27.0
1,28,20,93605,5.078362232170863E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,30.0
1,29,20,100644,5.078362232170863E7,-1.0,-1.0,long,trimmer,0.25,0.9,requestsfourserv,30.0
1,0,18,615,6530352.033,-1.0,-1.0,long,trimmer,0.5,0.9,requestsfourserv,14.0
1,0,20,610,3.781011631872458E7,-1.0,-1.0,long,trimmer,0.75,0.9,requestsfourserv,14.0
1,0,12,917,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,11.0
1,1,12,310,3.853301884894561E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,12.0
1,2,15,651,4.162931126400002E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,13.0
1,3,12,1704,4.2427858291680016E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,15.0
1,4,15,4990,4.290100733492603E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,17.0
1,5,16,9118,4.4510961768945634E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,6,19,12309,4.575304329168003E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,7,19,17519,4.716435180000002E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,21.0
1,8,20,21574,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,22.0
1,9,20,27994,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,22.0
1,10,20,34501,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,21.0
1,11,20,36331,4.8659926773873396E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,20.0
1,12,20,40100,4.9248386808945626E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,13,20,48276,4.9248386808945626E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,18.0
1,14,20,61322,4.9248386808945626E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,17.0
1,15,20,57455,4.9248386808945626E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,18.0
1,16,20,52757,4.970503109400003E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,18.0
1,17,20,59305,5.054926459722334E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,18.0
1,18,20,56432,5.054926459722334E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,18.0
1,19,20,53303,5.050885084894563E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,20,20,99225,5.050885084894563E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,21,20,57051,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,22,20,63770,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,20.0
1,23,20,70669,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,21.0
1,24,20,102425,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,21.0
1,25,20,120370,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,20.0
1,26,20,141784,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,20.0
1,27,20,151564,5.07590794514526E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,20.0
1,28,20,196705,5.121962933590443E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,29,20,234387,5.121962933590443E7,-1.0,-1.0,long,trimmer,0.9,0.9,requestsfourserv,19.0
1,0,13,100922,4.252552684894561E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,39.0
1,1,20,95728,4.420687775367649E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,35.0
1,2,20,93108,4.675346717967534E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,32.0
1,3,20,76627,4.675346717967534E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,32.0
1,4,15,68803,4.7720279417182334E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,33.0
1,5,15,69121,4.7720279417182334E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,33.0
1,6,20,73835,4.773959475744002E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,31.0
1,7,20,61565,4.8620876278569624E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,29.0
1,8,19,51030,4.941071760000004E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,30.0
1,9,19,59623,4.941071760000004E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,30.0
1,10,19,78845,4.941071760000004E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,31.0
1,11,19,80755,4.941071760000004E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,31.0
1,12,18,82859,4.965610422768002E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,30.0
1,13,19,89150,5.028841839048003E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,29.0
1,14,19,1007457,5.028841839048003E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,28.0
1,15,20,124646,5.058548775554883E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,31.0
1,16,18,151700,5.076089504966403E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,34.0
1,17,18,177176,5.076089504966403E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,37.0
1,18,18,182414,5.076089504966403E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,38.0
1,19,20,191944,5.0960335179624036E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,39.0
1,20,18,193482,5.108800033682882E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,40.0
1,21,18,202943,5.108800033682882E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,41.0
1,22,18,213283,5.108800033682882E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,42.0
1,23,18,240026,5.108800033682882E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,41.0
1,24,19,238464,5.1123588273628816E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,41.0
1,25,19,247714,5.1123588273628816E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,40.0
1,26,20,283433,5.129181861383884E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,39.0
1,27,18,246090,5.128890719251203E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,39.0
1,28,20,245814,5.136140466952204E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,40.0
1,29,20,275469,5.136140466952204E7,-1.0,-1.0,long,mutator,0.0,0.9,requestsfourserv,40.0
1,0,20,81638,4.1787999541516125E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,38.0
1,1,20,97445,4.3826399363475665E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,37.0
1,2,20,99097,4.4629990547649495E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,36.0
1,3,14,105263,4.638908073791454E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,35.0
1,4,18,83420,4.733460927387339E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,37.0
1,5,18,109263,4.733460927387339E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,36.0
1,6,18,99483,4.8702012134088464E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,35.0
1,7,19,108689,4.8839471922980435E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,33.0
1,8,19,134006,4.8839471922980435E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,30.0
1,9,19,123434,4.976792797965579E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,27.0
1,10,19,110914,4.976792797965579E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,25.0
1,11,19,115635,4.976792797965579E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,25.0
1,12,19,105310,4.976792797965579E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,25.0
1,13,19,103262,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,25.0
1,14,19,104333,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,15,19,106000,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,25.0
1,16,19,114789,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,17,19,132959,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,18,19,142774,5.115617197720803E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,19,19,169075,5.1236544627843864E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,20,19,184146,5.1236544627843864E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,21,20,190881,5.1236544627843864E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,22,19,195142,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,26.0
1,23,19,187967,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,28.0
1,24,19,200736,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,28.0
1,25,19,211229,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,27.0
1,26,19,245928,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,28.0
1,27,19,235651,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,29.0
1,28,19,263795,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,29.0
1,29,19,251415,5.134801716321272E7,-1.0,-1.0,long,mutator,0.25,0.9,requestsfourserv,29.0
1,0,20,71764,4.2941268469749205E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,38.0
1,1,20,103701,4.690711929920607E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,37.0
1,2,20,97256,4.690711929920607E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,37.0
1,3,19,111995,4.733460927387339E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,38.0
1,4,19,112783,4.733460927387339E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,39.0
1,5,19,125929,4.841863044514666E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,38.0
1,6,18,135749,4.8659926773873396E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,36.0
1,7,18,130417,4.9629501919453055E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,33.0
1,8,18,132854,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,9,18,118562,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,29.0
1,10,18,107311,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,28.0
1,11,18,117428,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,28.0
1,12,18,134950,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,29.0
1,13,18,138170,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,14,18,159055,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,31.0
1,15,18,155591,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,32.0
1,16,18,166793,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,32.0
1,17,18,155934,5.0881035385680035E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,33.0
1,18,20,157589,5.1141903053880036E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,33.0
1,19,20,165938,5.115871546449003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,32.0
1,20,20,184393,5.115871546449003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,32.0
1,21,20,190759,5.133264761688003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,22,20,179807,5.133264761688003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,31.0
1,23,20,193590,5.136134639856003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,31.0
1,24,20,206466,5.136134639856003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,25,20,226586,5.136134639856003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,26,20,243545,5.136134639856003E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,27,20,223570,5.1511493282640025E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,30.0
1,28,20,270354,5.1511493282640025E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,31.0
1,29,20,289758,5.1511493282640025E7,-1.0,-1.0,long,mutator,0.5,0.9,requestsfourserv,31.0
1,0,20,56344,4.307536735425424E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,35.0
1,1,19,86143,4.070021838631141E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,2,19,111070,4.642855162923824E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,38.0
1,3,19,110501,4.642855162923824E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,4,19,115312,4.642855162923824E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,5,19,105682,4.642855162923824E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,38.0
1,6,17,110550,4.7908463314921044E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,39.0
1,7,20,123118,4.787819552050579E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,39.0
1,8,18,124580,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,38.0
1,9,18,118353,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,10,18,107799,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,11,18,81680,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,37.0
1,12,18,86905,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,35.0
1,13,18,105719,5.105448012288004E7,-1.0,-1.0,long,mutator,0.75,0.9,requestsfourserv,29.0
