trial,generation,size,runtime,profit
6,10,18,3122,4996.533547200003
6,11,19,4468,5063.5835472000035
6,12,20,5212,5215.372473000004
6,13,20,6830,5215.372473000004
6,14,20,7853,5215.372473000004
6,15,20,7236,5215.372473000005
6,16,20,9576,5215.372473000004
6,17,20,10408,5215.372473000004
6,18,20,12383,5215.372473000004
6,19,20,12292,5215.372473000004
6,20,20,15261,5215.372473000004
6,21,20,18578,5215.372473000004
6,22,20,19933,5215.372473000004
6,23,20,17891,5215.372473000004
6,24,20,16971,5215.372473000004
6,25,20,20830,5215.372473000004
6,26,20,18383,5215.372473000004
6,27,20,19725,5215.372473000004
6,28,20,19131,5215.372473000004
6,29,20,19131,5215.372473000004
7,0,18,90,2487.090097755001
7,1,5,68,0.0
7,2,6,84,3022.365000000001
7,3,8,55,3472.7853000000014
7,4,20,122,4258.900644531693
7,5,16,288,4413.273213532734
7,6,13,636,4738.872243000004
7,7,20,1002,4964.739720524405
7,8,20,1502,5005.071149700004
7,9,20,2541,5005.071149700004
7,10,20,3671,5005.071149700004
7,11,20,4667,5005.071149700004
7,12,20,5537,5069.988532200004
7,13,20,6537,5069.988532200004
7,14,20,6862,5069.988532200004
7,15,20,7890,5069.988532200004
7,16,20,7905,5215.372473000005
7,17,20,8098,5215.372473000005
7,18,20,10209,5215.372473000005
7,19,20,10235,5215.372473000005
7,20,20,9796,5215.372473000005
7,21,20,10463,5215.372473000005
7,22,20,10167,5215.372473000005
7,23,20,11473,5215.372473000005
7,24,20,12081,5215.372473000005
7,25,20,12422,5215.372473000005
7,26,20,14124,5215.372473000005
7,27,20,15149,5215.372473000005
7,28,20,14862,5215.372473000005
7,29,20,16070,5215.372473000005
8,0,8,80,2822.793978
8,1,15,119,2857.6061197871795
8,2,10,124,2975.042828298001
8,3,15,108,3907.389645639885
8,4,20,272,4395.229701053856
8,5,18,327,4408.119502987181
8,6,20,604,4595.861783152202
8,7,20,797,4595.861783152202
8,8,18,827,4607.886436528419
8,9,16,945,4834.876397988994
8,10,20,916,4881.795756451756
8,11,16,1119,4934.825761814708
8,12,16,1850,4934.825761814708
8,13,20,2607,4999.393277868129
8,14,20,3282,4999.393277868129
8,15,20,4407,5121.145913724339
8,16,20,5037,5121.145913724339
8,17,20,5566,5208.057289371454
8,18,20,6178,5208.057289371454
8,19,20,7396,5208.057289371454
8,20,20,9248,5208.057289371454
8,21,20,10409,5208.057289371454
8,22,20,11729,5208.057289371454
8,23,20,13766,5208.057289371454
8,24,20,13575,5208.057289371454
8,25,20,14297,5208.057289371454
8,26,20,11854,5208.057289371454
8,27,20,11120,5208.057289371454
8,28,20,12871,5208.057289371454
8,29,20,12039,5208.057289371454
9,0,5,81,0.0
9,1,12,102,0.0
9,2,9,88,2858.2697755650006
9,3,6,148,3325.7100000000014
9,4,11,168,4252.067976000001
9,5,11,349,4252.067976000001
9,6,19,398,4408.6790831133185
9,7,20,876,4514.400499906777
9,8,15,1210,4630.900728000004
9,9,15,1796,4630.900728000004
9,10,16,1821,4952.655118200004
9,11,16,2162,4952.655118200004
9,12,20,2674,4959.338034937084
9,13,20,3902,5215.372473000004
9,14,20,4897,5215.372473000005
9,15,20,5873,5215.372473000004
9,16,20,7930,5215.372473000004
9,17,20,7958,5215.372473000004
9,18,20,11066,5215.372473000004
9,19,20,13939,5215.372473000004
9,20,20,15760,5215.372473000004
9,21,20,18827,5215.372473000004
9,22,20,13820,5215.372473000004
9,23,20,16147,5215.372473000004
9,24,20,16590,5215.372473000004
9,25,20,17379,5215.372473000004
9,26,20,18217,5215.372473000004
9,27,20,17931,5215.372473000004
9,28,20,17059,5215.372473000004
9,29,20,19902,5215.372473000004
