trial,generation,size,runtime,profit
5,7,20,16441,11532.289980000005
5,8,20,18202,11740.170000000006
5,9,20,21430,11904.879990000009
5,10,20,22386,11904.879990000009
5,11,20,23139,11904.879990000009
5,12,20,22152,11904.879990000009
5,13,20,23706,11901.360000000008
5,14,20,23572,12008.820000000012
5,15,20,24875,12008.820000000012
5,16,20,25722,12008.820000000012
5,17,20,23781,12062.550000000008
5,18,20,22938,12116.280000000006
5,19,20,24129,12116.280000000006
5,20,20,23973,12116.280000000006
5,21,20,23948,12116.280000000006
5,22,20,26081,12116.280000000006
5,23,20,23201,12116.280000000006
5,24,20,24778,12116.280000000006
5,25,20,24853,12116.280000000006
5,26,20,26594,12116.280000000006
5,27,20,25501,12116.280000000006
5,28,20,26100,12116.280000000006
5,29,20,25311,12116.280000000006
6,0,15,1635,9175.860219000007
6,1,15,2079,9175.860219000006
6,2,17,2698,9656.403373200006
6,3,20,4452,10156.894800060007
6,4,19,6304,10600.73674770001
6,5,20,8207,11030.793373200004
6,6,19,10520,11183.327976000008
6,7,20,15686,11740.170000000006
6,8,20,18659,11955.090000000004
6,9,20,23067,12062.550000000008
6,10,20,22791,12116.280000000008
6,11,20,22734,12116.280000000008
6,12,20,21315,12116.280000000008
6,13,20,23109,12116.280000000008
6,14,20,25422,12116.280000000008
6,15,20,24923,12116.28000000001
6,16,20,25285,12116.280000000006
6,17,20,25436,12116.280000000006
6,18,20,27235,12116.280000000006
6,19,20,26182,12116.280000000006
6,20,20,28154,12116.280000000006
6,21,20,27158,12116.280000000006
6,22,20,27090,12116.280000000006
6,23,20,26931,12116.280000000006
6,24,20,27804,12116.280000000006
6,25,20,25725,12116.280000000006
6,26,20,26757,12116.280000000006
6,27,20,27618,12116.280000000006
6,28,20,29947,12116.280000000006
6,29,20,27911,12116.280000000006
7,0,15,1678,9175.860219000007
7,1,18,2670,9349.776334200007
7,2,19,3153,9380.991495000006
7,3,19,4576,10683.392223000006
7,4,19,6903,10792.260219000007
7,5,20,7726,10931.230209000008
7,6,20,11668,11424.829980000008
7,7,20,13866,11424.829980000008
7,8,20,17511,11851.149990000005
7,9,20,17770,11851.149990000005
7,10,20,18124,11851.149990000005
7,11,20,19614,11955.090000000007
7,12,20,21214,12116.280000000008
7,13,20,21284,12116.280000000008
7,14,20,23105,12116.280000000008
7,15,20,23625,12116.280000000008
7,16,20,25043,12116.280000000008
7,17,20,24872,12116.280000000008
7,18,20,23921,12116.280000000008
7,19,20,24731,12116.280000000008
7,20,20,24021,12116.280000000008
7,21,20,24414,12116.280000000008
7,22,20,23031,12116.280000000008
7,23,20,25411,12116.280000000008
7,24,20,24552,12116.280000000008
7,25,20,26583,12116.280000000008
7,26,20,25426,12116.280000000008
7,27,20,25031,12116.280000000008
7,28,20,24421,12116.280000000008
7,29,20,25020,12116.280000000008
8,0,15,1880,9175.860219000007
8,1,15,2279,9597.252243000006
8,2,16,2936,10338.690000000002
8,3,17,4505,10742.790000000005
8,4,18,7126,10881.759990000004
8,5,19,9531,11232.129990000005
8,6,20,12869,11424.829980000011
8,7,20,14142,11478.559980000007
8,8,20,16680,11528.769990000004
8,9,20,19124,11793.900000000005
8,10,20,19001,11847.630000000005
8,11,20,21031,11847.630000000005
8,12,20,21439,11847.630000000005
8,13,20,22509,11847.630000000005
8,14,20,25355,11847.630000000005
8,15,20,25242,11901.360000000008
8,16,20,23667,11955.090000000011
8,17,20,21441,11955.090000000011
8,18,20,22460,11955.090000000011
8,19,20,23884,11955.090000000011
8,20,20,22153,11955.090000000011
8,21,20,26578,12116.280000000008
8,22,20,23694,12116.280000000008
8,23,20,19664,12116.280000000008
8,24,20,20937,12116.280000000008
8,25,20,22823,12116.280000000008
8,26,20,24475,12116.280000000008
8,27,20,24187,12116.280000000008
8,28,20,25667,12116.280000000008
8,29,20,23940,12116.280000000008
9,0,15,1892,7424.032926000005
