trial,generation,size,runtime,profit
8,23,20,17638,5225.231964000004
8,24,20,16013,5225.231964000004
8,25,20,17998,5225.231964000004
8,26,20,17922,5225.231964000004
8,27,20,16960,5225.231964000004
8,28,20,17678,5225.231964000004
8,29,20,16007,5225.231964000004
9,0,15,2008,4910.760219000003
9,1,15,2059,4910.760219000003
9,2,15,2308,4910.760219000003
9,3,18,3023,4991.9780892000035
9,4,20,3713,5086.9883640000035
9,5,18,4827,5125.2639780000045
9,6,18,6189,5125.2639780000045
9,7,19,8210,5174.583373200005
9,8,20,9189,5225.231964000003
9,9,20,10693,5225.231964000003
9,10,20,13008,5225.231964000003
9,11,20,13741,5215.372473000004
9,12,20,15734,5215.372473000004
9,13,20,16211,5215.372473000004
9,14,20,16625,5215.372473000004
9,15,20,18052,5215.372473000004
9,16,20,19603,5215.372473000004
9,17,20,18235,5215.372473000004
9,18,20,17170,5215.372473000004
9,19,20,17686,5215.372473000004
9,20,20,16863,5215.372473000004
9,21,20,16976,5215.372473000004
9,22,20,17742,5215.372473000004
9,23,20,17101,5215.372473000004
9,24,20,18199,5215.372473000004
9,25,20,16439,5215.372473000004
9,26,20,17054,5215.372473000004
9,27,20,17883,5225.231964000003
9,28,20,17570,5225.231964000003
9,29,20,16586,5225.231964000003
